OPERATORE,DATA,STATO ATTIVAZIONE,COMUNE,PROVINCIA,ETRS89EST,ETRS89NORD
H3G ITALIA,06/07/2011,REALIZZATO,MOSSA,GO,387730.8,5087944
H3G ITALIA,06/07/2011,REALIZZATO,MOSSA,GO,387730.8,5087944
H3G ITALIA,06/07/2011,REALIZZATO,MOSSA,GO,387730.8,5087944
H3G ITALIA,06/07/2011,REALIZZATO,MOSSA,GO,387730.8,5087944
H3G ITALIA,06/07/2011,REALIZZATO,RAGOGNA,UD,344157.2,5114899.8
H3G ITALIA,06/07/2011,REALIZZATO,RAGOGNA,UD,344157.2,5114899.8
H3G ITALIA,06/07/2011,REALIZZATO,RAGOGNA,UD,344157.2,5114899.8
H3G ITALIA,06/07/2011,REALIZZATO,RAGOGNA,UD,344157.2,5114899.8
H3G ITALIA,06/07/2011,REALIZZATO,RAGOGNA,UD,344157.2,5114899.8
H3G ITALIA,06/07/2011,REALIZZATO,RAGOGNA,UD,344157.2,5114899.8
H3G ITALIA,06/07/2011,REALIZZATO,GORIZIA,GO,391245.7,5085511.7
H3G ITALIA,06/07/2011,REALIZZATO,GORIZIA,GO,391245.7,5085511.7
H3G ITALIA,06/07/2011,REALIZZATO,GORIZIA,GO,391245.7,5085511.7
H3G ITALIA,06/07/2011,REALIZZATO,GORIZIA,GO,391245.7,5085511.7
H3G ITALIA,06/07/2011,REALIZZATO,GORIZIA,GO,391245.7,5085511.7
H3G ITALIA,06/07/2011,REALIZZATO,GORIZIA,GO,391245.7,5085511.7
H3G ITALIA,11/07/2011,REALIZZATO,GORIZIA,GO,388973.6,5087546
H3G ITALIA,11/07/2011,REALIZZATO,GORIZIA,GO,388973.6,5087546
H3G ITALIA,11/07/2011,REALIZZATO,GORIZIA,GO,388973.6,5087546
H3G ITALIA,11/07/2011,REALIZZATO,GORIZIA,GO,388973.6,5087546
H3G ITALIA,11/07/2011,REALIZZATO,GORIZIA,GO,388973.6,5087546
H3G ITALIA,11/07/2011,REALIZZATO,GORIZIA,GO,388973.6,5087546
H3G ITALIA,19/07/2011,REALIZZATO,PAGNACCO,UD,359347.3,5109220.3
H3G ITALIA,19/07/2011,REALIZZATO,PAGNACCO,UD,359347.3,5109220.3
H3G ITALIA,19/07/2011,REALIZZATO,PAGNACCO,UD,359347.3,5109220.3
H3G ITALIA,19/07/2011,REALIZZATO,PAGNACCO,UD,359347.3,5109220.3
H3G ITALIA,19/07/2011,REALIZZATO,PAGNACCO,UD,359347.3,5109220.3
H3G ITALIA,19/07/2011,REALIZZATO,PAGNACCO,UD,359347.3,5109220.3
H3G ITALIA,11/08/2011,REALIZZATO,CLAUT,PN,308419.2,5126774.5
H3G ITALIA,11/08/2011,REALIZZATO,CLAUT,PN,308419.2,5126774.5
H3G ITALIA,11/08/2011,REALIZZATO,CLAUT,PN,308419.2,5126774.5
H3G ITALIA,11/08/2011,REALIZZATO,CLAUT,PN,308419.2,5126774.5
H3G ITALIA,12/08/2011,REALIZZATO,BAGNARIA ARSA,UD,367530.9,5082960.7
H3G ITALIA,12/08/2011,REALIZZATO,BAGNARIA ARSA,UD,367530.9,5082960.7
H3G ITALIA,12/08/2011,REALIZZATO,BAGNARIA ARSA,UD,367530.9,5082960.7
H3G ITALIA,12/08/2011,REALIZZATO,BAGNARIA ARSA,UD,367530.9,5082960.7
H3G ITALIA,12/08/2011,REALIZZATO,BAGNARIA ARSA,UD,367530.9,5082960.7
H3G ITALIA,12/08/2011,REALIZZATO,BAGNARIA ARSA,UD,367530.9,5082960.7
H3G ITALIA,17/08/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,362266.5,5072775.6
H3G ITALIA,17/08/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,362266.5,5072775.6
H3G ITALIA,17/08/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,362266.5,5072775.6
H3G ITALIA,17/08/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,362266.5,5072775.6
H3G ITALIA,17/08/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,362266.5,5072775.6
H3G ITALIA,17/08/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,362266.5,5072775.6
H3G ITALIA,22/08/2011,REALIZZATO,FAEDIS,UD,372591.9,5110965.2
H3G ITALIA,22/08/2011,REALIZZATO,FAEDIS,UD,372591.9,5110965.2
H3G ITALIA,22/08/2011,REALIZZATO,FAEDIS,UD,372591.9,5110965.2
H3G ITALIA,22/08/2011,REALIZZATO,FAEDIS,UD,372591.9,5110965.2
H3G ITALIA,22/08/2011,REALIZZATO,FAEDIS,UD,372591.9,5110965.2
H3G ITALIA,22/08/2011,REALIZZATO,FAEDIS,UD,372591.9,5110965.2
H3G ITALIA,22/08/2011,REALIZZATO,VARMO,UD,344456.4,5083292.7
H3G ITALIA,22/08/2011,REALIZZATO,VARMO,UD,344456.4,5083292.7
H3G ITALIA,22/08/2011,REALIZZATO,VARMO,UD,344456.4,5083292.7
H3G ITALIA,22/08/2011,REALIZZATO,VARMO,UD,344456.4,5083292.7
H3G ITALIA,22/08/2011,REALIZZATO,VARMO,UD,344456.4,5083292.7
H3G ITALIA,22/08/2011,REALIZZATO,VARMO,UD,344456.4,5083292.7
H3G ITALIA,12/09/2011,REALIZZATO,TORREANO,UD,378383.3,5108897.1
H3G ITALIA,12/09/2011,REALIZZATO,TORREANO,UD,378383.3,5108897.1
H3G ITALIA,12/09/2011,REALIZZATO,TORREANO,UD,378383.3,5108897.1
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,335655.4,5101636.7
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,335655.4,5101636.7
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,335655.4,5101636.7
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,335655.4,5101636.7
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,335655.4,5101636.7
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,335655.4,5101636.7
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,PN,320622,5099839
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,PN,320622,5099839
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,PN,320622,5099839
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,PN,320622,5099839
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,PN,320622,5099839
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,PN,320622,5099839
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,UD,363647.3,5101846.7
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,UD,363647.3,5101846.7
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,UD,363647.3,5101846.7
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,UD,363647.3,5101846.7
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,UD,363647.3,5101846.7
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,UD,363647.3,5101846.7
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,UD,355026.6,5075477.5
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,UD,355026.6,5075477.5
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,UD,355026.6,5075477.5
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,UD,355026.6,5075477.5
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,UD,355026.6,5075477.5
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,UD,355026.6,5075477.5
H3G ITALIA,20/09/2011,REALIZZATO,PALAZZOLO DELLO STELLA,UD,351270.1,5074319.7
H3G ITALIA,20/09/2011,REALIZZATO,PALAZZOLO DELLO STELLA,UD,351270.1,5074319.7
H3G ITALIA,20/09/2011,REALIZZATO,PALAZZOLO DELLO STELLA,UD,351270.1,5074319.7
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,345302.3,5112634.8
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,345302.3,5112634.8
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,345302.3,5112634.8
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,345302.3,5112634.8
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,345302.3,5112634.8
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,345302.3,5112634.8
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,353737.2,5118757.4
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,353737.2,5118757.4
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,353737.2,5118757.4
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,353737.2,5118757.4
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,353737.2,5118757.4
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,353737.2,5118757.4
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,376482.7,5077203.7
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,376482.7,5077203.7
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,376482.7,5077203.7
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,376482.7,5077203.7
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,376482.7,5077203.7
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,376482.7,5077203.7
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,UD,362096.1,5090157.1
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,UD,362096.1,5090157.1
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,UD,362096.1,5090157.1
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,UD,362096.1,5090157.1
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,UD,362096.1,5090157.1
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,UD,362096.1,5090157.1
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,387532.7,5151470.2
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,387532.7,5151470.2
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,387532.7,5151470.2
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,387532.7,5151470.2
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,387532.7,5151470.2
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,339805.6,5141611
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,339805.6,5141611
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,339805.6,5141611
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,339805.6,5141611
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,339805.6,5141611
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,339805.6,5141611
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,370879.4,5072938.3
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,370879.4,5072938.3
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,370879.4,5072938.3
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,370879.4,5072938.3
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,370879.4,5072938.3
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,370879.4,5072938.3
H3G ITALIA,05/10/2011,REALIZZATO,DOGNA,UD,370112.7,5144349.1
H3G ITALIA,05/10/2011,REALIZZATO,DOGNA,UD,370112.7,5144349.1
H3G ITALIA,05/10/2011,REALIZZATO,DOGNA,UD,370112.7,5144349.1
H3G ITALIA,05/10/2011,REALIZZATO,DOGNA,UD,370112.7,5144349.1
H3G ITALIA,11/10/2011,REALIZZATO,CIVIDALE DEL FRIULI,UD,382991.7,5106888.7
H3G ITALIA,11/10/2011,REALIZZATO,CIVIDALE DEL FRIULI,UD,382991.7,5106888.7
H3G ITALIA,11/10/2011,REALIZZATO,CIVIDALE DEL FRIULI,UD,382991.7,5106888.7
H3G ITALIA,11/10/2011,REALIZZATO,CIVIDALE DEL FRIULI,UD,382991.7,5106888.7
H3G ITALIA,17/10/2011,REALIZZATO,UDINE,UD,363749.3,5103447.4
H3G ITALIA,17/10/2011,REALIZZATO,UDINE,UD,363749.3,5103447.4
H3G ITALIA,17/10/2011,REALIZZATO,UDINE,UD,363749.3,5103447.4
H3G ITALIA,17/10/2011,REALIZZATO,UDINE,UD,363749.3,5103447.4
H3G ITALIA,17/10/2011,REALIZZATO,UDINE,UD,363749.3,5103447.4
H3G ITALIA,17/10/2011,REALIZZATO,UDINE,UD,363749.3,5103447.4
H3G ITALIA,18/10/2011,REALIZZATO,SEDEGLIANO,UD,343084,5096726.2
H3G ITALIA,18/10/2011,REALIZZATO,SEDEGLIANO,UD,343084,5096726.2
H3G ITALIA,18/10/2011,REALIZZATO,SEDEGLIANO,UD,343084,5096726.2
H3G ITALIA,18/10/2011,REALIZZATO,SEDEGLIANO,UD,343084,5096726.2
H3G ITALIA,18/10/2011,REALIZZATO,SEDEGLIANO,UD,343084,5096726.2
H3G ITALIA,18/10/2011,REALIZZATO,SEDEGLIANO,UD,343084,5096726.2
H3G ITALIA,28/10/2011,REALIZZATO,PASIANO DI PORDENONE,PN,316023.7,5079663.7
H3G ITALIA,28/10/2011,REALIZZATO,PASIANO DI PORDENONE,PN,316023.7,5079663.7
H3G ITALIA,28/10/2011,REALIZZATO,PASIANO DI PORDENONE,PN,316023.7,5079663.7
H3G ITALIA,28/10/2011,REALIZZATO,PASIANO DI PORDENONE,PN,316023.7,5079663.7
H3G ITALIA,28/10/2011,REALIZZATO,PASIANO DI PORDENONE,PN,316023.7,5079663.7
H3G ITALIA,28/10/2011,REALIZZATO,PASIANO DI PORDENONE,PN,316023.7,5079663.7
H3G ITALIA,01/11/2011,REALIZZATO,PASIANO DI PORDENONE,PN,315514.4,5082487.6
H3G ITALIA,01/11/2011,REALIZZATO,PASIANO DI PORDENONE,PN,315514.4,5082487.6
H3G ITALIA,01/11/2011,REALIZZATO,PASIANO DI PORDENONE,PN,315514.4,5082487.6
H3G ITALIA,01/11/2011,REALIZZATO,PASIANO DI PORDENONE,PN,315514.4,5082487.6
H3G ITALIA,01/11/2011,REALIZZATO,PASIANO DI PORDENONE,PN,315514.4,5082487.6
H3G ITALIA,01/11/2011,REALIZZATO,PASIANO DI PORDENONE,PN,315514.4,5082487.6
H3G ITALIA,02/11/2011,REALIZZATO,MUGGIA,TS,404253.8,5050457
H3G ITALIA,02/11/2011,REALIZZATO,MUGGIA,TS,404253.8,5050457
H3G ITALIA,02/11/2011,REALIZZATO,MUGGIA,TS,404253.8,5050457
H3G ITALIA,02/11/2011,REALIZZATO,MUGGIA,TS,404253.8,5050457
H3G ITALIA,08/11/2011,REALIZZATO,BRUGNERA,PN,311258.7,5088262
H3G ITALIA,08/11/2011,REALIZZATO,BRUGNERA,PN,311258.7,5088262
H3G ITALIA,08/11/2011,REALIZZATO,BRUGNERA,PN,311258.7,5088262
H3G ITALIA,08/11/2011,REALIZZATO,BRUGNERA,PN,311258.7,5088262
H3G ITALIA,08/11/2011,REALIZZATO,BRUGNERA,PN,311258.7,5088262
H3G ITALIA,08/11/2011,REALIZZATO,BRUGNERA,PN,311258.7,5088262
H3G ITALIA,10/11/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,335042.7,5098086.6
H3G ITALIA,10/11/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,335042.7,5098086.6
H3G ITALIA,10/11/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,335042.7,5098086.6
H3G ITALIA,10/11/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,335042.7,5098086.6
H3G ITALIA,10/11/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,335042.7,5098086.6
H3G ITALIA,10/11/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,335042.7,5098086.6
H3G ITALIA,11/11/2011,REALIZZATO,BUDOIA,PN,310269.1,5101149
H3G ITALIA,11/11/2011,REALIZZATO,BUDOIA,PN,310269.1,5101149
H3G ITALIA,11/11/2011,REALIZZATO,BUDOIA,PN,310269.1,5101149
H3G ITALIA,11/11/2011,REALIZZATO,BUDOIA,PN,310269.1,5101149
H3G ITALIA,11/11/2011,REALIZZATO,BUDOIA,PN,310269.1,5101149
H3G ITALIA,11/11/2011,REALIZZATO,BUDOIA,PN,310269.1,5101149
H3G ITALIA,16/11/2011,REALIZZATO,AVIANO,PN,315758.9,5109638.9
H3G ITALIA,16/11/2011,REALIZZATO,AVIANO,PN,315758.9,5109638.9
H3G ITALIA,16/11/2011,REALIZZATO,AVIANO,PN,315758.9,5109638.9
H3G ITALIA,16/11/2011,REALIZZATO,AVIANO,PN,315758.9,5109638.9
H3G ITALIA,21/11/2011,REALIZZATO,AVIANO,PN,313706.6,5107494.6
H3G ITALIA,21/11/2011,REALIZZATO,AVIANO,PN,313706.6,5107494.6
H3G ITALIA,21/11/2011,REALIZZATO,AVIANO,PN,313706.6,5107494.6
H3G ITALIA,21/11/2011,REALIZZATO,AVIANO,PN,313706.6,5107494.6
H3G ITALIA,21/11/2011,REALIZZATO,AVIANO,PN,313706.6,5107494.6
H3G ITALIA,21/11/2011,REALIZZATO,AVIANO,PN,313706.6,5107494.6
H3G ITALIA,23/11/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,360762,5076523.9
H3G ITALIA,23/11/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,360762,5076523.9
H3G ITALIA,23/11/2011,REALIZZATO,SAN GIORGIO DI NOGARO,UD,360762,5076523.9
H3G ITALIA,28/11/2011,REALIZZATO,PRATA DI PORDENONE,PN,311230.1,5082641.2
H3G ITALIA,28/11/2011,REALIZZATO,PRATA DI PORDENONE,PN,311230.1,5082641.2
H3G ITALIA,28/11/2011,REALIZZATO,PRATA DI PORDENONE,PN,311230.1,5082641.2
H3G ITALIA,28/11/2011,REALIZZATO,PRATA DI PORDENONE,PN,311230.1,5082641.2
H3G ITALIA,28/11/2011,REALIZZATO,PRATA DI PORDENONE,PN,311230.1,5082641.2
H3G ITALIA,28/11/2011,REALIZZATO,PRATA DI PORDENONE,PN,311230.1,5082641.2
H3G ITALIA,29/11/2011,REALIZZATO,ROVEREDO IN PIANO,PN,314380,5098641.2
H3G ITALIA,29/11/2011,REALIZZATO,ROVEREDO IN PIANO,PN,314380,5098641.2
H3G ITALIA,29/11/2011,REALIZZATO,ROVEREDO IN PIANO,PN,314380,5098641.2
H3G ITALIA,29/11/2011,REALIZZATO,ROVEREDO IN PIANO,PN,314380,5098641.2
H3G ITALIA,29/11/2011,REALIZZATO,ROVEREDO IN PIANO,PN,314380,5098641.2
H3G ITALIA,29/11/2011,REALIZZATO,ROVEREDO IN PIANO,PN,314380,5098641.2
H3G ITALIA,01/12/2011,REALIZZATO,AMPEZZO,UD,331011.1,5142683.8
H3G ITALIA,01/12/2011,REALIZZATO,AMPEZZO,UD,331011.1,5142683.8
H3G ITALIA,01/12/2011,REALIZZATO,AMPEZZO,UD,331011.1,5142683.8
H3G ITALIA,01/12/2011,REALIZZATO,AMPEZZO,UD,331011.1,5142683.8
H3G ITALIA,01/12/2011,REALIZZATO,AMPEZZO,UD,331011.1,5142683.8
H3G ITALIA,01/12/2011,REALIZZATO,AMPEZZO,UD,331011.1,5142683.8
H3G ITALIA,05/12/2011,REALIZZATO,PRADAMANO,UD,368346.5,5099376
H3G ITALIA,05/12/2011,REALIZZATO,PRADAMANO,UD,368346.5,5099376
H3G ITALIA,05/12/2011,REALIZZATO,PRADAMANO,UD,368346.5,5099376
H3G ITALIA,05/12/2011,REALIZZATO,PRADAMANO,UD,368346.5,5099376
H3G ITALIA,05/12/2011,REALIZZATO,PRADAMANO,UD,368346.5,5099376
H3G ITALIA,05/12/2011,REALIZZATO,PRADAMANO,UD,368346.5,5099376
H3G ITALIA,07/12/2011,REALIZZATO,PORCIA,PN,316309.1,5092008.4
H3G ITALIA,07/12/2011,REALIZZATO,PORCIA,PN,316309.1,5092008.4
H3G ITALIA,07/12/2011,REALIZZATO,PORCIA,PN,316309.1,5092008.4
H3G ITALIA,07/12/2011,REALIZZATO,PORCIA,PN,316309.1,5092008.4
H3G ITALIA,07/12/2011,REALIZZATO,PORCIA,PN,316309.1,5092008.4
H3G ITALIA,07/12/2011,REALIZZATO,PORCIA,PN,316309.1,5092008.4
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,03/01/2012,REALIZZATO,TRIESTE,TS,411882.8,5054552.6
H3G ITALIA,04/01/2012,REALIZZATO,TAVAGNACCO,UD,362959.7,5106886.7
H3G ITALIA,04/01/2012,REALIZZATO,TAVAGNACCO,UD,362959.7,5106886.7
H3G ITALIA,04/01/2012,REALIZZATO,TAVAGNACCO,UD,362959.7,5106886.7
H3G ITALIA,04/01/2012,REALIZZATO,TAVAGNACCO,UD,362959.7,5106886.7
H3G ITALIA,04/01/2012,REALIZZATO,TAVAGNACCO,UD,362959.7,5106886.7
H3G ITALIA,04/01/2012,REALIZZATO,TAVAGNACCO,UD,362959.7,5106886.7
H3G ITALIA,04/01/2012,REALIZZATO,POCENIA,UD,353076.3,5076868.2
H3G ITALIA,04/01/2012,REALIZZATO,POCENIA,UD,353076.3,5076868.2
H3G ITALIA,04/01/2012,REALIZZATO,POCENIA,UD,353076.3,5076868.2
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,16/01/2012,REALIZZATO,GRADISCA D'ISONZO,GO,383273.6,5082529.3
H3G ITALIA,19/01/2012,DA REALIZZARE,FORNI DI SOPRA,UD,313782.7,5143492.1
H3G ITALIA,19/01/2012,DA REALIZZARE,FORNI DI SOPRA,UD,313782.7,5143492.1
H3G ITALIA,19/01/2012,DA REALIZZARE,FORNI DI SOPRA,UD,313782.7,5143492.1
H3G ITALIA,19/01/2012,DA REALIZZARE,FORNI DI SOPRA,UD,313782.7,5143492.1
H3G ITALIA,19/01/2012,DA REALIZZARE,FORNI DI SOPRA,UD,313782.7,5143492.1
H3G ITALIA,19/01/2012,DA REALIZZARE,FORNI DI SOPRA,UD,313782.7,5143492.1
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,20/01/2012,DA REALIZZARE,DUINO AURISINA,TS,398704.3,5065446.9
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,23/01/2012,REALIZZATO,TRIESTE,TS,407042.1,5060420
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,24/01/2012,REALIZZATO,BICINICCO,UD,364182.6,5086915
H3G ITALIA,25/01/2012,REALIZZATO,RIVIGNANO,UD,347762.2,5082102.7
H3G ITALIA,25/01/2012,REALIZZATO,RIVIGNANO,UD,347762.2,5082102.7
H3G ITALIA,25/01/2012,REALIZZATO,RIVIGNANO,UD,347762.2,5082102.7
H3G ITALIA,25/01/2012,REALIZZATO,RIVIGNANO,UD,347762.2,5082102.7
H3G ITALIA,25/01/2012,REALIZZATO,RIVIGNANO,UD,347762.2,5082102.7
H3G ITALIA,25/01/2012,REALIZZATO,RIVIGNANO,UD,347762.2,5082102.7
H3G ITALIA,25/01/2012,REALIZZATO,PALMANOVA,UD,367739.7,5084806.5
H3G ITALIA,25/01/2012,REALIZZATO,PALMANOVA,UD,367739.7,5084806.5
H3G ITALIA,25/01/2012,REALIZZATO,PALMANOVA,UD,367739.7,5084806.5
H3G ITALIA,25/01/2012,REALIZZATO,PALMANOVA,UD,367739.7,5084806.5
H3G ITALIA,25/01/2012,REALIZZATO,PALMANOVA,UD,367739.7,5084806.5
